STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING
54,00000000055A038,1,3,1,01000,0,10,109,0,'HUFF CREEK              ',,'WV ROUTE 10       ','0.02 MI S OF CR 10/3     ',99.99,69.267,1,0000000010,0,37443000,081410600,80,3,01,01,06,1964,2,0,2600,2006,5,11,0,45,0,0,0,0,0,5,0,0,0,A,5,5,4,02,0,00,2,0,8.5,16.8,35.4,0.9,0.3,8.5,10.4,99.99,N,0,N,99.9,0,7,6,7,8,N,1,69.3,1,41.4,6,4,N,5,8,6,,,,1108,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,3,0,0,5,0,,Y,8,3796,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,70.4
54,00000000055A039,1,3,1,01000,0,10,109,0,'TONEY FORK              ',,'WV 10             ','0.98 MI N OF CR 10/2     ',99.99,74.867,1,0000000010,0,37440600,081434200,0,3,01,01,06,1936,2,0,2050,2006,0,11,0,3,0,0,0,0,0,5,0,0,0,A,1,5,1,01,0,00,1,0,9,9.4,10.1,0.1,0.1,9.1,10.1,99.99,N,0,N,99.9,0,7,7,7,6,N,5,63,5,28.8,7,4,N,5,4,6,,,,1208,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,8,2891,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,82
54,00000000055A040,1,4,1,01002,0,10,109,0,'HUFF CREEK              ',,'COUNTY ROUTE 10/2 ','0.01 MI. E. OF WV 10     ',99.99,0.016,0,,,37433600,081430600,0,3,01,01,09,1990,2,0,150,2006,5,3.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,6.4,13.4,14.3,0,0,6.4,6.5,99.99,N,0,N,99.9,0,7,7,7,7,N,1,99.9,1,58.5,7,4,N,5,8,4,,,,908,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,N,0,1,1,0,,Y,8,255,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,84
54,00000000055A041,1,4,1,01003,0,10,109,0,'HUFF CREEK              ',,'CR 10/3           ','0.70 MI E OF CR 10/14    ',99.99,2.993,0,,,37445400,081494200,0,3,01,01,08,1981,2,0,1250,2006,0,6.7,0,40,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,5.1,14,15.5,0.2,0.2,5.2,5.5,99.99,N,0,N,99.9,0,6,6,6,4,N,2,60.3,2,42.3,6,2,N,5,6,4,31,1,15.8,409,24,N00,N00,N00,,,,400,50,450,2009,,,,0,N,2,,0,0,0,8,0,0,0,1,0,,Y,7,1825,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,79
54,00000000055A042,1,4,1,01003,0,10,109,0,'HUFF CREEK              ',,'CR 10/3           ','O.60 MI W OF CR 10/5     ',99.99,4.216,0,,,37445400,081384800,0,3,01,01,08,1991,2,0,1250,2006,9,6.7,0,30,0,0,1,0,0,5,0,0,0,A,1,5,5,05,0,00,1,0,7.4,23.2,24.7,0,0,7.4,7.4,99.99,N,0,N,99.9,0,7,7,7,6,N,1,99.9,1,55.8,7,4,N,5,7,8,,,,308,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,6,0,1,1,0,,Y,8,1825,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,81
54,00000000055A043,1,4,1,01005,0,10,109,0,'HUFF CREEK              ',,'CR. 10/5          ','0.01 MI. E. OF CR. 10/3  ',99.99,0.016,0,,,37445400,081383000,0,3,01,01,09,1980,2,0,100,2006,0,3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,5,11.9,12.8,0.2,0.2,5.1,5.5,99.99,N,0,N,99.9,0,7,6,7,8,N,2,53.1,2,37.8,6,3,N,5,8,4,33,1,12.8,708,24,N00,N00,N00,,,,200,25,225,2008,,,,0,N,2,,0,0,1999,8,7,0,0,0,0,,Y,8,170,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,84.5
54,00000000055A044,1,4,1,01011,0,10,109,0,'ROCKCASTLE CREEK        ',,'COUNTY ROUTE 10/11','0.01 MI. EAST OF WV 10   ',99.99,0.016,0,,,37361200,081315400,0,3,01,01,09,1988,2,0,50,2003,2,3.7,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,02,0,00,1,0,6.3,8.5,9.4,0,0,6.4,6.4,99.99,N,0,N,99.9,0,7,7,7,7,N,1,99.9,1,63.9,7,5,N,5,7,4,,,,1006,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,2,1,0,1,0,0,,Y,8,85,2023,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,95
54,00000000055A046,1,4,1,01013,0,10,109,0,'CABIN CREEK             ',,'COUNTY ROUTE 10/13','1.46 MI S OF CR 4/4      ',99.99,2.43,0,,,37363600,081282400,0,3,01,01,09,1993,2,0,350,2006,9,5.5,0,30,0,1,0,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,6.4,12.2,13.1,0,0,6.4,6.4,99.99,N,0,N,99.9,0,7,7,7,7,N,1,99.9,1,60.3,7,4,N,5,6,5,,,,408,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,0,0,1,1,0,,Y,8,595,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,82
54,00000000055A047,1,4,1,01014,0,10,109,0,'ROCKCASTLE CREEK        ',,'CR 10/14          ','0.28 MI S OF CR 10/8     ',99.99,0.515,0,,,37370600,081320600,3,3,01,01,09,1995,1,0,200,2006,0,5.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,02,0,00,1,0,4.4,7.9,8.8,0.2,0.2,4.4,4.9,99.99,N,0,N,99.9,0,7,7,8,9,N,1,65.7,1,39.6,7,2,N,5,8,5,33,1,9.1,1209,24,N00,N00,N00,,,,225,25,250,2010,,,,0,N,3,,0,0,0,9,6,0,8,1,0,,Y,8,340,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,80
54,00000000055A048,1,4,1,01014,0,10,109,0,'ROCKCASTLE CREEK        ',,'CR 10/14          ','0.02 MI N OF CR 10/84    ',99.99,0.885,0,,,37371200,081321200,3,3,01,01,09,1982,1,0,200,2006,0,5.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.4,10.7,11.9,0.2,0.2,4.4,4.9,99.99,N,0,N,99.9,0,7,5,7,7,N,2,39.6,2,27,5,2,N,5,6,6,34,1,11.9,310,12,N00,N00,Y12,,,0310,250,25,275,2009,,,,0,N,3,,0,0,0,8,6,0,0,1,0,,Y,8,340,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,62.9
54,00000000055A049,1,4,1,01018,0,10,109,0,'BARKERS CREEK           ',,'CR 10/18          ','0.01 MI N OF WV 10       ',99.99,0.016,0,,,37320000,081224200,5,3,01,01,09,1919,1,0,400,2006,0,6.1,0,0,0,1,0,0,0,5,0,0,0,P,1,5,1,11,0,00,1,0,4.7,23.2,24.7,0.1,0.1,4.7,5.6,99.99,N,0,N,99.9,0,N,7,7,7,N,5,27.9,5,10.8,4,2,N,5,8,5,31,1,24.7,1209,24,N00,N00,N00,,,,550,50,600,2010,,,,0,N,3,,0,0,0,N,N,N,N,1,0,,Y,8,680,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,45.1
54,00000000055A051,1,4,1,01020,0,10,109,0,'BARKERS CREEK           ',,'CR 10/20          ','0.14 MI. WEST OF WV 10   ',99.99,2.108,0,,,37301800,081203000,0,3,01,01,09,1982,1,0,300,2006,4,5.5,0,45,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.2,7.9,9.4,0,0,4.3,4.7,99.99,N,0,N,99.9,0,8,6,5,4,N,2,47.7,2,32.4,5,2,N,5,7,6,31,1,9.8,809,12,N00,N00,Y12,,,0809,300,50,350,2008,,,,0,N,3,,0,0,1996,8,6,0,0,1,0,,Y,3,510,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,68
54,00000000055A052,1,4,1,01023,0,10,109,0,'BARKERS CREEK           ',,'CR 10/23          ','0.01 MI E OF WV 10       ',99.99,0.016,0,,,37323000,081230600,3,3,01,01,09,1992,2,0,200,2006,5,7.6,0,0,0,0,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,7.4,21.3,22.3,0,0,7.4,7.4,99.99,N,0,N,99.9,0,7,7,7,5,N,1,99.9,1,58.5,7,5,N,5,8,4,,,,308,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,0,0,1,1,0,,Y,8,340,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,92.5
54,00000000055A055,1,4,1,01201,0,10,109,0,'ALLEN CREEK             ',,'COUNTY ROUTE 12/1 ','1.10 MI. N. OF WV.16     ',99.99,1.77,0,,,37360600,081202400,0,3,01,01,09,1920,1,0,300,2006,0,6.1,0,12,0,1,0,0,0,4,0,0,0,P,1,5,1,12,0,00,1,0,3.7,9.1,10.1,0,0,3.7,4.4,99.99,N,0,N,99.9,0,5,5,6,7,N,5,31.5,5,14.4,4,2,N,5,6,3,31,2,10.1,408,24,N00,N00,N00,,,,350,50,400,2008,,,,0,N,3,,0,0,0,1,6,0,0,3,0,,Y,8,510,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,39.2
54,00000000055A056,1,4,1,01207,0,10,109,0,'GUYANDOTTE RIVER        ',,'CR 12/7           ','0.03 MI N OF WV 16       ',99.99,0.048,0,,,37342400,081213600,0,3,01,01,09,1965,1,0,300,2006,0,6.7,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,22,0,00,2,0,3.1,12.2,26.2,1,0.2,3.2,4.6,99.99,N,0,N,99.9,0,5,5,7,7,N,5,71.1,5,32.4,5,2,N,5,8,3,34,1,26.2,1209,12,N00,N00,Y12,,,1209,225,25,250,2010,,,,0,N,3,,0,0,0,9,6,0,0,1,0,,Y,8,510,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,63
54,00000000055A057,1,4,1,01400,0,10,109,0,'GUYANDOTTE RIVER        ',,'COUNTY RT 14      ','0.01 MI S OF WV 97       ',99.99,0.016,0,,,37351200,081395400,5,3,01,01,07,1987,2,0,930,2006,5,6.7,0,0,0,1,1,1,0,5,0,0,0,A,1,5,4,02,4,02,1,2,7.5,25.9,67.7,0,0,7.6,8.6,99.99,N,0,N,99.9,0,7,7,7,8,N,2,59.4,2,38.7,7,4,N,5,8,6,,,,408,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,2,0,1,1,0,,Y,8,1135,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,84
54,00000000055A060,1,3,1,01600,0,10,109,0,'NANCY FORK              ',,'WV RT 16          ','0.66 MI S OF CR 16/17    ',99.99,6.935,1,0000000016,0,37305400,081344800,0,3,01,01,02,1946,2,0,2550,2006,3,11,0,42,0,1,1,1,0,5,0,0,0,A,1,5,2,19,0,00,2,0,11.6,3.7,8.2,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,5,7,5,53.1,5,24.3,6,N,N,5,6,8,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,N,N,N,N,5,0,,Y,8,3111,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,92.5
54,00000000055A061,1,3,1,01600,0,10,109,0,'WOLFPEN BRANCH          ',,'WV RT 16          ','0.06 MI S OF CR 12/4     ',99.99,10.233,1,0000000016,0,37321200,081353600,0,3,01,01,02,1946,2,0,2550,2006,3,11,0,60,0,1,1,0,0,5,0,0,0,A,1,5,2,19,2,19,1,1,9.7,4.9,11.3,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,5,7,5,53.1,5,24.3,6,N,N,5,6,6,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,N,N,N,N,5,0,,Y,8,3111,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,91.5
54,00000000055A062,1,3,1,01600,0,10,109,0,'WOLFPEN BRANCH          ',,'WV RT 16          ','0.44 MI N OF CR 12/4     ',99.99,11.038,1,0000000016,0,37322400,081351200,0,3,01,01,02,1946,2,0,2800,2006,3,7.3,0,45,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,00,2,0,10.7,4.3,10.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,5,7,5,53.1,5,24.3,6,N,N,5,4,7,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,N,N,N,N,5,0,,Y,8,3416,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,90.5
54,00000000055A063,1,3,1,01600,0,10,109,0,'WOLFPEN BRANCH          ',,'WV RT 16          ','0.67 MI N OF CR 12/4     ',99.99,11.408,1,0000000016,0,37323600,081350000,34,3,01,01,02,1946,2,0,2800,2006,3,7.3,0,62,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,00,2,0,10.3,6.7,14.9,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,5,5,53.1,5,24.3,5,N,N,5,4,8,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,N,N,N,N,5,0,,Y,8,3416,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,73.6
54,00000000055A064,1,3,1,01600,0,10,109,0,'WOLFPEN BRANCH          ',,'WV RT 16          ','0.78 MI N OF CR 12/4     ',99.99,11.585,1,0000000016,0,37324200,081345400,0,3,01,01,02,1946,2,0,2800,2006,3,7.3,0,30,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,00,2,0,12.7,3.7,7.9,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,4,6,5,53.1,5,24.3,6,N,N,5,3,6,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,N,N,N,N,6,0,,Y,8,3416,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,88.5
54,00000000055A065,1,3,1,01600,0,10,109,0,'PINNACLE CREEK          ',,'WV. RTE. 16       ','0.11 MI. S. OF CR. 12/3  ',99.99,17.651,1,0000000016,0,37340000,081314200,40,3,01,01,02,1988,2,0,2800,2006,9,7.3,0,99,0,1,1,0,0,5,0,0,0,A,1,5,4,02,4,02,1,2,8.7,12.2,31.1,0,0,8.8,9.9,99.99,N,0,N,99.9,0,7,8,7,9,N,2,59.4,2,39.6,7,4,N,5,8,7,,,,508,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,1,5,0,1,5,0,,Y,8,3416,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,75.4
54,00000000055A066,1,3,1,01600,0,10,109,63940,'GUYANDOTTE RIVER        ',,'WV ROUTE 16       ','0.01 MI S OF WV 10       ',99.99,18.52,1,0000000016,0,37343000,081320600,26,3,01,01,02,1975,2,0,4900,2006,5,7.3,0,0,1,1,1,1,1,5,0,0,0,A,1,5,4,02,4,02,1,2,10.4,22.6,57.9,0,0,10.5,11.8,99.99,N,0,N,99.9,0,7,8,7,9,N,2,55.8,2,33.3,7,5,N,5,9,4,,,,309,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,1,5,3,0,5,0,,Y,8,5978,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,90.8
54,00000000055A067,1,3,1,01600,0,10,109,57148,'SLAB FORK               ',,'WV 16             ','0.16 MI S OF WV 54       ',99.99,39.839,0,,,37345400,081224200,32,3,01,01,07,1985,2,0,5500,2006,5,7.6,0,45,0,1,0,0,0,5,0,0,0,A,5,5,3,02,0,00,1,0,10.6,38.4,40.8,1.5,1.5,10.7,14.4,99.99,N,0,N,99.9,0,7,7,7,7,N,2,99.9,2,49.5,7,4,N,5,6,4,,,,408,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,8,6710,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,85.3
54,00000000055A069,1,3,1,01600,0,10,109,0,'GUYANDOTTE RIVER        ',,'WV 16             ','0.49 MI S OF CR 12/7     ',99.99,42.944,0,,,37341200,081215400,40,3,01,01,07,1976,2,0,3150,2006,5,9.1,0,32,0,1,1,1,0,5,0,0,0,A,1,5,4,02,2,02,1,1,9.2,18.9,39,0,0,9.3,9.3,99.99,N,0,N,99.9,0,7,6,7,7,N,1,54.9,1,33.3,6,4,N,5,8,7,,,,409,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,8,3843,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,81.1
54,00000000055A070,1,3,1,01600,0,10,109,0,'GUYANDOTTE RIVER        ',,'WV 16             ','0.13 MI S OF CR 12/1     ',99.99,46.613,0,,,37351800,081210000,5,3,01,01,07,1923,2,0,3150,2006,0,9.1,0,30,0,0,0,0,0,5,0,0,0,P,1,5,1,11,0,00,2,0,5.6,23.2,50,0,0,5.7,6.4,99.99,N,0,N,99.9,0,N,4,5,7,N,5,41.4,5,16.2,4,2,N,5,8,4,31,1,50,1009,24,N00,N00,N00,,,,1000,250,1250,2010,,,,0,N,2,,0,0,0,N,N,N,N,8,0,,Y,8,3843,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,26.8
54,00000000055A071,1,3,1,01600,0,10,109,0,'GUYANDOTTE RIVER        ',,'WV 16             ','0.17 MI N OF CR 16/2     ',99.99,49.943,0,,,37345400,081193600,40,3,01,01,07,1980,2,0,1100,2006,5,9.1,0,15,0,1,1,1,0,5,0,0,0,A,5,5,4,02,4,02,1,2,8,16.8,44.2,0,1.5,8,10.4,99.99,N,0,N,99.9,0,7,8,8,8,N,1,61.2,1,36.9,8,4,N,5,8,6,,,,909,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,8,1342,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,80.4
54,00000000055A075,1,4,1,01602,0,10,109,0,'PINNACLE CREEK          ',,'COUNTY ROUTE 16/2 ','0.13 MI N OF CR 16/8     ',99.99,33.435,0,,,37264800,081200000,0,3,01,01,09,1936,2,0,100,2006,0,4.9,0,45,0,1,0,0,0,5,0,0,0,A,1,5,1,01,0,00,1,0,5.3,8.2,9.1,0.1,0.1,5.3,6.2,99.99,N,0,N,99.9,0,6,6,5,5,N,5,46.8,5,21.6,5,3,N,5,7,3,31,1,9.4,1009,24,N00,N00,N00,,,,350,25,375,2009,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,8,122,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,67.5
54,00000000055A076,1,4,1,01800,0,10,109,0,'PINNACLE CREEK          ',,'COUNTY ROUTE 18   ','4.09 MI. W. OF CR 18/1   ',99.99,11.987,0,,,37292400,081251800,0,3,01,01,09,1936,2,0,50,2006,5,3.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,5,9.8,10.4,0.2,0.2,5.1,5.5,99.99,N,0,N,99.9,0,6,7,7,7,N,1,99.9,1,61.2,7,3,N,5,8,6,31,1,10.7,908,24,N00,N00,N00,,,,350,50,400,2008,,,,0,N,2,,0,0,1984,8,0,0,0,0,0,,Y,7,85,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,85.5
54,00000000055A077,1,4,1,05214,0,10,109,0,'HUFF CREEK              ',,'COUNTY ROUTE 52/14','0.02 MI N OF US 52       ',99.99,0.032,0,,,37353000,081494200,0,3,01,01,09,1987,2,0,40,2006,5,7.9,0,0,1,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.5,27.4,29,0,0,7.6,8.6,99.99,N,0,N,99.9,0,7,8,7,9,N,1,99.9,1,62.1,7,6,N,5,8,5,,,,1008,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,0,0,,Y,8,68,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,99
54,00000000055A079,1,2,1,05200,0,10,109,0,'HUFF CREEK              ',,'US 52             ','0.05 MI W OF CR 52/9     ',99.99,1.416,1,0000000052,0,37351200,081491800,88,3,01,01,02,1978,2,0,4700,2006,5,10.4,0,30,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,2,0,9.2,16.8,35.1,0,0,9.3,10.5,99.99,N,0,N,99.9,0,6,7,7,7,N,2,56.7,2,34.2,7,4,N,5,6,5,,,,1008,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,1,1,0,1,8,0,,Y,8,5734,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,66.5
54,00000000055A080,1,2,1,05200,0,10,109,0,'HUFF CREEK              ',,'US RT 52          ','0.01 MI W OF CR 8        ',99.99,7.707,1,0000000052,0,37331200,081471800,56,3,01,01,02,1978,2,0,3350,2006,5,8.5,0,20,0,1,1,0,0,5,0,0,0,A,5,5,4,02,0,00,2,0,9.2,17.1,35.4,0,0.9,9.3,11.5,99.99,N,0,N,99.9,0,7,7,8,8,N,2,52.2,2,33.3,7,4,N,5,8,8,,,,409,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,1,1,0,1,8,0,,Y,8,4087,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,76.7
54,00000000055A081,1,2,1,05200,0,10,109,0,'MUZZLE FORK             ',,'US RT 52          ','0.37 MI W OF CR 52/5     ',99.99,8.399,1,0000000052,0,37325400,081473600,0,3,01,01,02,1936,2,0,3350,2006,0,10.4,0,36,0,0,1,0,1,5,0,0,0,A,1,5,1,01,0,00,1,0,9.6,8.5,9.8,0,0,9.6,10.2,99.99,N,0,N,99.9,0,7,7,5,4,N,5,63,5,28.8,5,4,N,5,6,6,,,,1009,24,N00,N00,N00,,,,,,,,,,,0,N,2,,1,0,0,1,6,0,0,11,0,,Y,8,4087,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,73.8
54,00000000055A082,1,4,1,05201,0,10,109,0,'HUFF CREEK              ',,'COUNTY ROUTE 52/1 ','0.01 MI. S. OF CRT 52/9  ',99.99,0.048,0,,,37350600,081491800,0,3,01,01,08,1989,2,0,800,2006,5,4.3,0,0,0,1,1,0,0,5,0,0,0,A,1,5,5,05,0,00,1,0,6.1,15.2,16.2,0,0,6.1,6.5,99.99,N,0,N,99.9,0,7,7,7,9,N,1,99.9,1,61.2,7,3,N,5,8,5,33,1,16.5,908,24,N00,N00,N00,,,,250,50,300,2008,,,,0,N,2,,0,0,0,9,0,0,1,1,0,,Y,8,1168,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,79
54,00000000055A083,1,4,1,05202,0,10,109,0,'HUFF CREEK              ',,'CO 52/2           ','0.05 MI W OF US 52       ',99.99,0.08,0,,,37334200,081474800,0,3,01,01,09,1979,1,0,100,2006,0,3.7,0,27,1,0,0,0,0,5,0,0,0,P,1,5,3,03,0,00,1,0,4,22.6,23.2,0.2,0.2,4.1,4.5,99.99,N,0,N,99.9,0,6,6,7,4,N,2,36,2,21.6,6,5,N,5,4,3,31,1,23.5,609,12,Y12,N00,N00,0609,,,450,50,500,2010,,,,0,N,3,,0,0,0,8,0,0,0,0,0,,Y,8,170,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,63.5
54,00000000055A084,1,3,1,05400,0,10,109,57148,' SLAB FORK              ',,'WV. 54            ','0.04 MI. N. OF CR 54/4   ',99.99,1.609,0,,,37353600,081222400,2,3,01,01,07,1965,2,0,4000,2006,5,13.4,0,12,0,0,0,1,0,5,0,0,0,A,5,5,3,02,0,00,1,0,8.5,21,22.3,0.7,0.7,8.5,10.7,99.99,N,0,N,99.9,0,7,7,7,8,N,1,75.6,1,45,7,4,N,5,6,7,,,,110,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,8,4880,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,80.5
